poll_id,pollster,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sample_size,created_at,party,candidate_id,candidate_name,pct,score change
88237,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-09-15,2024-09-18,875.0,9/19/24 09:21,REP,16651,Donald Trump,49.1,1.2999999999999972
88251,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-09-09,2024-09-18,1297.0,9/19/24 19:55,REP,16651,Donald Trump,44.46,1.2999999999999972
88234,Marist College,2.9,-0.9,Live Phone/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-09-12,2024-09-17,1282.0,9/19/24 09:21,REP,16651,Donald Trump,47.0,1.2999999999999972
88234,Marist College,2.9,-0.9,Live Phone/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-09-12,2024-09-17,1138.0,9/19/24 09:21,REP,16651,Donald Trump,47.0,1.2999999999999972
88212,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,2024-09-12,2024-09-16,905.0,9/18/24 13:07,REP,16651,Donald Trump,45.0,1.2999999999999972
88212,Quinnipiac,2.8,-0.5,Live Phone,9.0,Michigan,2024-09-12,2024-09-16,905.0,9/18/24 13:07,REP,16651,Donald Trump,46.0,1.2999999999999972
88344,Focaldata,,,,9.0,Michigan,2024-09-03,2024-09-16,1114.0,9/25/24 09:02,REP,16651,Donald Trump,48.0,1.2999999999999972
88344,Focaldata,,,,9.0,Michigan,2024-09-03,2024-09-16,1114.0,9/25/24 09:02,REP,16651,Donald Trump,49.4,1.2999999999999972
88344,Focaldata,,,,9.0,Michigan,2024-09-03,2024-09-16,1114.0,9/25/24 10:01,REP,16651,Donald Trump,46.7,1.2999999999999972
88344,Focaldata,,,,9.0,Michigan,2024-09-03,2024-09-16,1114.0,9/25/24 10:01,REP,16651,Donald Trump,46.47,1.2999999999999972
88143,InsiderAdvantage,2.0,-0.3,Text,5.0,Michigan,2024-09-11,2024-09-12,800.0,9/12/24 12:22,REP,16651,Donald Trump,48.6,1.2999999999999972
88160,Mitchell,2.4,-0.2,IVR/Text-to-Web,7.0,Michigan,2024-09-11,2024-09-11,580.0,9/13/24 13:01,REP,16651,Donald Trump,48.0,1.2999999999999972
88160,Mitchell,2.4,-0.2,IVR/Text-to-Web,7.0,Michigan,2024-09-11,2024-09-11,580.0,9/13/24 13:01,REP,16651,Donald Trump,46.0,1.2999999999999972
88117,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-09-06,2024-09-09,556.0,9/10/24 13:17,REP,16651,Donald Trump,45.0,1.2999999999999972
88088,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-08-30,2024-09-08,1368.0,9/9/24 20:30,REP,16651,Donald Trump,46.12,1.2999999999999972
88125,co/efficient,1.1,0.3,IVR/Text,5.0,Michigan,2024-09-04,2024-09-06,931.0,9/10/24 15:39,REP,16651,Donald Trump,47.0,1.2999999999999972
88070,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,2024-09-03,2024-09-06,1077.0,9/8/24 13:36,REP,16651,Donald Trump,49.0,1.2999999999999972
88045,Patriot Polling,1.1,0.6,IVR/Text,5.0,Michigan,2024-09-01,2024-09-03,822.0,9/5/24 20:34,REP,16651,Donald Trump,47.6,1.2999999999999972
88150,Cygnal,2.1,-1.1,,4.0,Michigan,2024-08-28,2024-09-01,600.0,9/13/24 08:45,REP,16651,Donald Trump,46.0,1.2999999999999972
87992,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,4.0,Michigan,2024-08-28,2024-08-30,1089.0,8/31/24 13:18,REP,16651,Donald Trump,47.0,1.2999999999999972
88017,CNN/SSRS,2.8,-0.6,Probability Panel,10.0,Michigan,2024-08-23,2024-08-29,708.0,9/4/24 08:51,REP,16651,Donald Trump,43.0,1.2999999999999972
88014,Glengariff Group Inc.,1.5,-0.2,Live Phone,1.0,Michigan,2024-08-26,2024-08-28,600.0,9/3/24 19:24,REP,16651,Donald Trump,44.7,1.2999999999999972
87936,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-08-25,2024-08-28,800.0,8/29/24 09:39,REP,16651,Donald Trump,47.6,1.2999999999999972
87975,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-08-25,2024-08-28,761.0,8/30/24 12:32,REP,16651,Donald Trump,44.0,1.2999999999999972
87926,ActiVote,,,App Panel,8.0,Michigan,2024-07-28,2024-08-28,400.0,8/28/24 13:30,REP,16651,Donald Trump,49.9,1.2999999999999972
87953,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-08-23,2024-08-26,702.0,8/29/24 20:14,REP,16651,Donald Trump,46.0,1.2999999999999972
87953,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-08-23,2024-08-26,702.0,8/29/24 20:14,REP,16651,Donald Trump,46.0,1.2999999999999972
87953,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-08-23,2024-08-26,651.0,8/29/24 20:14,REP,16651,Donald Trump,47.0,1.2999999999999972
87953,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-08-23,2024-08-26,651.0,8/29/24 20:14,REP,16651,Donald Trump,47.0,1.2999999999999972
87970,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,2024-08-23,2024-08-26,600.0,8/30/24 12:02,REP,16651,Donald Trump,46.0,1.2999999999999972
87970,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,2024-08-23,2024-08-26,600.0,8/30/24 12:02,REP,16651,Donald Trump,47.0,1.2999999999999972
88032,Z to A Research,,,Text-to-Web/Online Ad,3.5,Michigan,2024-08-23,2024-08-26,500.0,9/5/24 09:01,REP,16651,Donald Trump,47.0,1.2999999999999972
88032,Z to A Research,,,Text-to-Web/Online Ad,3.5,Michigan,2024-08-23,2024-08-26,500.0,1/6/25 10:22,REP,16651,Donald Trump,47.0,1.2999999999999972
88082,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,2024-08-15,2024-08-23,500.0,9/9/24 16:59,REP,16651,Donald Trump,43.5,1.2999999999999972
88082,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,2024-08-15,2024-08-23,,9/9/24 16:59,REP,16651,Donald Trump,48.0,1.2999999999999972
88082,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,2024-08-15,2024-08-23,500.0,9/9/24 16:59,REP,16651,Donald Trump,41.5,1.2999999999999972
88082,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,2024-08-15,2024-08-23,,9/9/24 16:59,REP,16651,Donald Trump,46.0,1.2999999999999972
87893,TIPP,1.8,-0.4,Online Opt-In Panel,3.0,Michigan,2024-08-20,2024-08-22,1001.0,8/25/24 13:18,REP,16651,Donald Trump,44.1,1.2999999999999972
87893,TIPP,1.8,-0.4,Online Opt-In Panel,3.0,Michigan,2024-08-20,2024-08-22,741.0,8/25/24 13:18,REP,16651,Donald Trump,46.0,1.2999999999999972
87893,TIPP,1.8,-0.4,Online Opt-In Panel,3.0,Michigan,2024-08-20,2024-08-22,1001.0,8/25/24 13:18,REP,16651,Donald Trump,41.9,1.2999999999999972
87893,TIPP,1.8,-0.4,Online Opt-In Panel,3.0,Michigan,2024-08-20,2024-08-22,741.0,8/25/24 13:18,REP,16651,Donald Trump,44.8,1.2999999999999972
87940,Fabrizio Ward,1.7,-0.1,Online Opt-In Panel/Text-to-Web,6.5,Michigan,2024-08-19,2024-08-21,400.0,8/29/24 09:40,REP,16651,Donald Trump,43.0,1.2999999999999972
87940,Fabrizio Ward,1.7,-0.1,Online Opt-In Panel/Text-to-Web,6.5,Michigan,2024-08-19,2024-08-21,400.0,8/29/24 09:40,REP,16651,Donald Trump,48.0,1.2999999999999972
87813,Focaldata,,,,3.0,Michigan,2024-08-06,2024-08-16,702.0,8/19/24 08:54,REP,16651,Donald Trump,46.9,1.2999999999999972
87813,Focaldata,,,,3.0,Michigan,2024-08-06,2024-08-16,702.0,8/19/24 14:41,REP,16651,Donald Trump,42.0,1.2999999999999972
87813,Focaldata,,,,3.0,Michigan,2024-08-06,2024-08-16,,8/19/24 14:41,REP,16651,Donald Trump,44.0,1.2999999999999972
87813,Focaldata,,,,3.0,Michigan,2024-08-06,2024-08-16,702.0,8/19/24 14:42,REP,16651,Donald Trump,43.8,1.2999999999999972
87824,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-08-12,2024-08-15,530.0,8/19/24 14:02,REP,16651,Donald Trump,45.0,1.2999999999999972
87729,Bullfinch,,,Online Opt-In Panel,4.0,Michigan,2024-08-08,2024-08-11,500.0,8/12/24 14:12,REP,16651,Donald Trump,43.0,1.2999999999999972
87729,Bullfinch,,,Online Opt-In Panel,4.0,Michigan,2024-08-08,2024-08-11,500.0,8/12/24 14:12,REP,16651,Donald Trump,40.0,1.2999999999999972
87785,Fabrizio/Impact,1.7,-0.3,Live Phone/Text-to-Web,2.0,Michigan,2024-08-07,2024-08-11,600.0,8/15/24 13:01,REP,16651,Donald Trump,45.0,1.2999999999999972
87785,Fabrizio/Impact,1.7,-0.3,Live Phone/Text-to-Web,2.0,Michigan,2024-08-07,2024-08-11,600.0,8/15/24 13:01,REP,16651,Donald Trump,48.0,1.2999999999999972
87713,InsiderAdvantage,2.0,-0.3,,5.0,Michigan,2024-08-06,2024-08-08,800.0,8/9/24 20:20,REP,16651,Donald Trump,47.0,1.2999999999999972
87719,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-08-05,2024-08-08,619.0,8/10/24 15:14,REP,16651,Donald Trump,48.0,1.2999999999999972
87719,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-08-05,2024-08-08,619.0,8/10/24 15:16,REP,16651,Donald Trump,46.0,1.2999999999999972
87719,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-08-05,2024-08-08,619.0,8/10/24 15:16,REP,16651,Donald Trump,43.0,1.2999999999999972
87719,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-08-05,2024-08-08,619.0,8/10/24 15:16,REP,16651,Donald Trump,43.0,1.2999999999999972
87849,Navigator,1.3,0.3,Text-to-Web,4.5,Michigan,2024-07-31,2024-08-08,600.0,8/20/24 15:24,REP,16651,Donald Trump,44.0,1.2999999999999972
87849,Navigator,1.3,0.3,Text-to-Web,4.5,Michigan,2024-07-31,2024-08-08,600.0,8/20/24 15:24,REP,16651,Donald Trump,46.0,1.2999999999999972
87685,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-07-31,2024-08-03,771.0,8/6/24 12:15,REP,16651,Donald Trump,42.0,1.2999999999999972
87765,Benenson Strategy Group/GS Strategy Group,,,Online Opt-In Panel/Text-to-Web,0.0,Michigan,2024-07-26,2024-08-02,406.0,8/14/24 10:03,REP,16651,Donald Trump,44.0,1.2999999999999972
87765,Benenson Strategy Group/GS Strategy Group,,,Online Opt-In Panel/Text-to-Web,0.0,Michigan,2024-07-26,2024-08-02,406.0,8/14/24 10:03,REP,16651,Donald Trump,46.0,1.2999999999999972
87645,Public Opinion Strategies,1.6,0.3,Online Opt-In Panel/Text-to-Web,3.0,Michigan,2024-07-23,2024-07-29,400.0,8/1/24 09:25,REP,16651,Donald Trump,45.0,1.2999999999999972
87623,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-07-24,2024-07-28,706.0,7/30/24 20:12,REP,16651,Donald Trump,39.0,1.2999999999999972
87623,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-07-24,2024-07-28,706.0,7/30/24 20:12,REP,16651,Donald Trump,42.0,1.2999999999999972
87577,SoCal Research,,,Online Ad,8.0,Michigan,2024-07-25,2024-07-26,500.0,7/26/24 16:26,REP,16651,Donald Trump,49.0,1.2999999999999972
87569,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-07-22,2024-07-24,512.0,7/26/24 09:48,REP,16651,Donald Trump,44.0,1.2999999999999972
87572,Glengariff Group Inc.,1.5,-0.2,Live Phone,1.0,Michigan,2024-07-22,2024-07-24,600.0,7/26/24 09:48,REP,16651,Donald Trump,41.3,1.2999999999999972
87572,Glengariff Group Inc.,1.5,-0.2,Live Phone,1.0,Michigan,2024-07-22,2024-07-24,600.0,7/31/24 14:44,REP,16651,Donald Trump,42.8,1.2999999999999972
87572,Glengariff Group Inc.,1.5,-0.2,Live Phone,1.0,Michigan,2024-07-22,2024-07-24,600.0,7/31/24 14:44,REP,16651,Donald Trump,40.3,1.2999999999999972
87585,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Michigan,2024-07-22,2024-07-24,1012.0,7/26/24 20:33,REP,16651,Donald Trump,45.0,1.2999999999999972
87585,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Michigan,2024-07-22,2024-07-24,1012.0,7/26/24 20:34,REP,16651,Donald Trump,49.0,1.2999999999999972
87585,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Michigan,2024-07-22,2024-07-24,1012.0,7/26/24 20:34,REP,16651,Donald Trump,46.0,1.2999999999999972
87585,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,9.0,Michigan,2024-07-22,2024-07-24,1012.0,7/26/24 20:34,REP,16651,Donald Trump,48.0,1.2999999999999972
87544,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-07-22,2024-07-23,800.0,7/25/24 09:06,REP,16651,Donald Trump,50.9,1.2999999999999972
87544,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-07-22,2024-07-23,800.0,7/25/24 09:06,REP,16651,Donald Trump,44.1,1.2999999999999972
87486,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2024-07-17,2024-07-18,650.0,7/18/24 20:18,REP,16651,Donald Trump,45.0,1.2999999999999972
87486,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2024-07-17,2024-07-18,650.0,7/18/24 20:18,REP,16651,Donald Trump,49.0,1.2999999999999972
87486,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2024-07-17,2024-07-18,650.0,7/18/24 20:18,REP,16651,Donald Trump,46.0,1.2999999999999972
87486,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2024-07-17,2024-07-18,650.0,7/18/24 20:18,REP,16651,Donald Trump,45.0,1.2999999999999972
87506,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-07-16,2024-07-18,437.0,7/21/24 11:06,REP,16651,Donald Trump,42.0,1.2999999999999972
87489,Trafalgar Group,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,4.0,Michigan,2024-07-15,2024-07-17,1091.0,7/19/24 09:49,REP,16651,Donald Trump,45.1,1.2999999999999972
87500,EPIC/MRA,1.9,-0.7,,3.0,Michigan,2024-07-13,2024-07-17,600.0,7/21/24 11:06,REP,16651,Donald Trump,49.0,1.2999999999999972
87500,EPIC/MRA,1.9,-0.7,,3.0,Michigan,2024-07-13,2024-07-17,600.0,7/21/24 11:06,REP,16651,Donald Trump,43.0,1.2999999999999972
87455,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-07-15,2024-07-16,1000.0,7/18/24 09:41,REP,16651,Donald Trump,45.1,1.2999999999999972
87455,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-07-15,2024-07-16,1000.0,7/18/24 09:42,REP,16651,Donald Trump,42.6,1.2999999999999972
87494,Civiqs,2.4,-0.2,Online Opt-In Panel/Online Ad,8.0,Michigan,2024-07-13,2024-07-16,532.0,7/19/24 15:24,REP,16651,Donald Trump,46.0,1.2999999999999972
87494,Civiqs,2.4,-0.2,Online Opt-In Panel/Online Ad,8.0,Michigan,2024-07-13,2024-07-16,532.0,7/19/24 15:24,REP,16651,Donald Trump,46.0,1.2999999999999972
87399,MRG (Marketing Resource Group),1.8,0.1,,6.0,Michigan,2024-07-11,2024-07-13,600.0,7/15/24 10:06,REP,16651,Donald Trump,39.0,1.2999999999999972
87513,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,7/22/24 09:27,REP,16651,Donald Trump,47.0,1.2999999999999972
87513,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,7/22/24 09:27,REP,16651,Donald Trump,48.0,1.2999999999999972
87513,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,7/22/24 09:27,REP,16651,Donald Trump,45.0,1.2999999999999972
87513,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,7/22/24 09:27,REP,16651,Donald Trump,45.0,1.2999999999999972
87513,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,7/22/24 09:27,REP,16651,Donald Trump,48.0,1.2999999999999972
87513,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,7/22/24 09:27,REP,16651,Donald Trump,42.0,1.2999999999999972
87513,PPP,1.4,0.0,IVR/Text,4.0,Michigan,2024-07-11,2024-07-12,568.0,7/22/24 09:27,REP,16651,Donald Trump,45.0,1.2999999999999972
87420,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-07-08,2024-07-10,465.0,7/15/24 20:31,REP,16651,Donald Trump,42.0,1.2999999999999972
87603,Echelon Insights,2.7,-0.8,Online Opt-In Panel,9.0,Michigan,2024-07-01,2024-07-08,607.0,7/29/24 20:13,REP,16651,Donald Trump,48.0,1.2999999999999972
87603,Echelon Insights,2.7,-0.8,Online Opt-In Panel,9.0,Michigan,2024-07-01,2024-07-08,607.0,7/29/24 20:13,REP,16651,Donald Trump,43.0,1.2999999999999972
87318,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-07-01,2024-07-05,694.0,7/6/24 13:34,REP,16651,Donald Trump,39.0,1.2999999999999972
87318,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-07-01,2024-07-05,694.0,7/6/24 13:34,REP,16651,Donald Trump,43.0,1.2999999999999972
87337,Emerson,2.9,-1.1,,7.0,Michigan,2024-06-30,2024-07-02,1000.0,7/8/24 13:02,REP,16651,Donald Trump,45.0,1.2999999999999972
87327,Remington,2.6,-0.6,,7.0,Michigan,2024-06-29,2024-07-01,584.0,7/8/24 11:32,REP,16651,Donald Trump,45.0,1.2999999999999972
87342,1983 Labs,,,Online Opt-In Panel,1.0,Michigan,2024-06-28,2024-06-30,563.0,7/8/24 13:03,REP,16651,Donald Trump,45.0,1.2999999999999972
87277,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,2024-06-21,2024-06-26,600.0,6/29/24 18:46,REP,16651,Donald Trump,49.0,1.2999999999999972
87277,EPIC/MRA,1.9,-0.7,Live Phone,3.0,Michigan,2024-06-21,2024-06-26,600.0,6/29/24 18:46,REP,16651,Donald Trump,42.0,1.2999999999999972
87258,P2 Insights,1.1,0.1,Live Phone/Text-to-Web,1.0,Michigan,2024-06-11,2024-06-20,650.0,6/27/24 11:15,REP,16651,Donald Trump,43.0,1.2999999999999972
87209,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-06-13,2024-06-18,1000.0,6/20/24 13:12,REP,16651,Donald Trump,50.7,1.2999999999999972
87209,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-06-13,2024-06-18,1000.0,6/20/24 13:13,REP,16651,Donald Trump,44.0,1.2999999999999972
87179,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-06-08,2024-06-11,594.0,6/17/24 10:36,REP,16651,Donald Trump,37.0,1.2999999999999972
87110,Mitchell,2.4,-0.2,Text-to-Web,6.0,Michigan,2024-06-03,2024-06-03,710.0,6/5/24 14:04,REP,16651,Donald Trump,48.2,1.2999999999999972
87110,Mitchell,2.4,-0.2,Text-to-Web,6.0,Michigan,2024-06-03,2024-06-03,710.0,6/5/24 14:04,REP,16651,Donald Trump,46.3,1.2999999999999972
87097,Florida Atlantic University/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Michigan,2024-05-30,2024-05-31,722.0,6/4/24 13:26,REP,16651,Donald Trump,45.0,1.2999999999999972
87097,Florida Atlantic University/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Michigan,2024-05-30,2024-05-31,636.0,6/4/24 13:26,REP,16651,Donald Trump,46.0,1.2999999999999972
87097,Florida Atlantic University/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Michigan,2024-05-30,2024-05-31,722.0,6/4/24 13:26,REP,16651,Donald Trump,39.0,1.2999999999999972
87097,Florida Atlantic University/Mainstreet Research,,,IVR/Online Opt-In Panel,6.0,Michigan,2024-05-30,2024-05-31,636.0,6/4/24 13:26,REP,16651,Donald Trump,43.0,1.2999999999999972
87048,Mitchell,2.4,-0.2,Text-to-Web,6.0,Michigan,2024-05-20,2024-05-21,697.0,5/28/24 20:41,REP,16651,Donald Trump,49.0,1.2999999999999972
87048,Mitchell,2.4,-0.2,Text-to-Web,6.0,Michigan,2024-05-20,2024-05-21,697.0,5/28/24 20:41,REP,16651,Donald Trump,46.0,1.2999999999999972
87263,P2 Insights,1.1,0.1,Live Phone/Text-to-Web,1.0,Michigan,2024-05-13,2024-05-21,650.0,6/27/24 15:02,REP,16651,Donald Trump,45.0,1.2999999999999972
87426,KAConsulting LLC,1.5,-0.1,Live Phone/Online Opt-In Panel,3.5,Michigan,2024-05-15,2024-05-19,600.0,7/16/24 09:34,REP,16651,Donald Trump,45.0,1.2999999999999972
87426,KAConsulting LLC,1.5,-0.1,Live Phone/Online Opt-In Panel,3.5,Michigan,2024-05-15,2024-05-19,600.0,7/16/24 09:34,REP,16651,Donald Trump,42.0,1.2999999999999972
87006,Prime Group,,,Online Opt-In Panel,1.0,Michigan,2024-05-09,2024-05-16,482.0,5/22/24 15:07,REP,16651,Donald Trump,48.0,1.2999999999999972
87006,Prime Group,,,Online Opt-In Panel,1.0,Michigan,2024-05-09,2024-05-16,482.0,5/22/24 15:07,REP,16651,Donald Trump,42.0,1.2999999999999972
87017,Benenson Strategy Group/GS Strategy Group,,,Online Opt-In Panel/Text-to-Web,0.0,Michigan,2024-05-06,2024-05-13,606.0,5/23/24 09:34,REP,16651,Donald Trump,43.0,1.2999999999999972
87017,Benenson Strategy Group/GS Strategy Group,,,Online Opt-In Panel/Text-to-Web,0.0,Michigan,2024-05-06,2024-05-13,606.0,5/23/24 09:35,REP,16651,Donald Trump,47.0,1.2999999999999972
86990,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-05-08,2024-05-12,704.0,5/22/24 11:20,REP,16651,Donald Trump,40.0,1.2999999999999972
86990,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-05-08,2024-05-12,704.0,5/22/24 11:20,REP,16651,Donald Trump,45.0,1.2999999999999972
86990,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-05-08,2024-05-12,704.0,5/22/24 11:21,REP,16651,Donald Trump,47.0,1.2999999999999972
86899,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-04-28,2024-05-09,616.0,5/13/24 10:12,REP,16651,Donald Trump,38.0,1.2999999999999972
86899,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-04-28,2024-05-09,616.0,5/13/24 10:12,REP,16651,Donald Trump,49.0,1.2999999999999972
86899,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-04-28,2024-05-09,616.0,5/13/24 10:13,REP,16651,Donald Trump,39.0,1.2999999999999972
86899,Siena/NYT,3.0,-1.5,Live Phone,9.0,Michigan,2024-04-28,2024-05-09,616.0,5/13/24 10:13,REP,16651,Donald Trump,46.0,1.2999999999999972
86906,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,2024-05-02,2024-05-04,522.0,5/13/24 10:48,REP,16651,Donald Trump,43.0,1.2999999999999972
86750,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-04-25,2024-04-29,1000.0,4/30/24 09:15,REP,16651,Donald Trump,52.1,1.2999999999999972
86750,Emerson,2.9,-1.1,IVR/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-04-25,2024-04-29,1000.0,4/30/24 09:15,REP,16651,Donald Trump,43.2,1.2999999999999972
86740,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,2024-04-19,2024-04-25,1262.0,4/28/24 11:53,REP,16651,Donald Trump,49.0,1.2999999999999972
86740,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,2024-04-19,2024-04-25,1262.0,4/28/24 11:53,REP,16651,Donald Trump,43.0,1.2999999999999972
86733,Kaplan Strategies,2.0,-0.9,Online Opt-In Panel/Text-to-Web,4.5,Michigan,2024-04-20,2024-04-21,804.0,4/26/24 09:30,REP,16651,Donald Trump,51.0,1.2999999999999972
86800,John Zogby Strategies,1.8,0.0,Online Opt-In Panel,5.0,Michigan,2024-04-13,2024-04-21,640.0,5/1/24 18:29,REP,16651,Donald Trump,41.1,1.2999999999999972
86689,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2024-04-11,2024-04-16,1126.0,4/18/24 20:54,REP,16651,Donald Trump,42.0,1.2999999999999972
86689,Beacon/Shaw,2.8,-1.1,Live Phone/Text-to-Web,6.0,Michigan,2024-04-11,2024-04-16,1126.0,4/18/24 20:54,REP,16651,Donald Trump,49.0,1.2999999999999972
86720,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-04-08,2024-04-15,708.0,4/24/24 11:10,REP,16651,Donald Trump,40.0,1.2999999999999972
86720,Morning Consult,1.9,-0.3,Online Opt-In Panel,3.0,Michigan,2024-04-08,2024-04-15,708.0,4/24/24 11:10,REP,16651,Donald Trump,45.0,1.2999999999999972
86675,MRG (Marketing Resource Group),1.8,0.1,Live Phone,6.0,Michigan,2024-04-08,2024-04-11,600.0,4/17/24 12:25,REP,16651,Donald Trump,42.0,1.2999999999999972
86675,MRG (Marketing Resource Group),1.8,0.1,Live Phone,6.0,Michigan,2024-04-08,2024-04-11,600.0,4/17/24 12:25,REP,16651,Donald Trump,37.0,1.2999999999999972
86920,Big Data Poll,1.1,0.2,Live Phone/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-03-26,2024-03-30,1218.0,5/14/24 09:14,REP,16651,Donald Trump,44.9,1.2999999999999972
86920,Big Data Poll,1.1,0.2,Live Phone/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-03-26,2024-03-30,1145.0,5/14/24 09:14,REP,16651,Donald Trump,45.5,1.2999999999999972
86920,Big Data Poll,1.1,0.2,Live Phone/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-03-26,2024-03-30,1218.0,5/14/24 09:14,REP,16651,Donald Trump,44.5,1.2999999999999972
86920,Big Data Poll,1.1,0.2,Live Phone/Online Opt-In Panel/Text-to-Web,7.0,Michigan,2024-03-26,2024-03-30,1145.0,5/14/24 09:14,REP,16651,Donald Trump,44.9,1.2999999999999972
