,Unnamed: 0,poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
1597,29707,66908,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,,Michigan,6/14/20,6/16/20,,,,,,,124935,826.0,lv,,lv,,6/25/20 11:49,,https://redfieldandwiltonstrategies.com/latest-usa-swing-state-voting-intention-14-to-19-june/,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,LIB,Jorgensen,14611,Jo Jorgensen,2.0
1598,29708,66908,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,,Michigan,6/14/20,6/16/20,,,,,,,124935,826.0,lv,,lv,,6/25/20 11:49,,https://redfieldandwiltonstrategies.com/latest-usa-swing-state-voting-intention-14-to-19-june/,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,GRE,Hawkins,14612,Howie Hawkins,1.0
1599,29725,67831,467,TargetPoint,1415,Michigan Economic Recovery Council,TargetPoint,331,TargetPoint,1.3,0.0,Live Phone/Online Opt-In Panel,,Michigan,6/11/20,6/16/20,,,,,,,126964,1000.0,a,,a,,7/29/20 16:08,,https://web.archive.org/web/20200729203350/https://www.detroitchamber.com/wp-content/uploads/2020/07/Keep-Michigan-Healthy-and-Working-Study-Topline-F2.pdf,,https://web.archive.org/web/20200729203350/https://www.detroitchamber.com/wp-content/uploads/2020/07/Keep-Michigan-Healthy-and-Working-Study-Topline-F2.pdf,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,49.0
1600,29726,67831,467,TargetPoint,1415,Michigan Economic Recovery Council,TargetPoint,331,TargetPoint,1.3,0.0,Live Phone/Online Opt-In Panel,,Michigan,6/11/20,6/16/20,,,,,,,126964,1000.0,a,,a,,7/29/20 16:08,,https://web.archive.org/web/20200729203350/https://www.detroitchamber.com/wp-content/uploads/2020/07/Keep-Michigan-Healthy-and-Working-Study-Topline-F2.pdf,,https://web.archive.org/web/20200729203350/https://www.detroitchamber.com/wp-content/uploads/2020/07/Keep-Michigan-Healthy-and-Working-Study-Topline-F2.pdf,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,33.0
1601,29769,66832,1365,Change Research,576,CNBC,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,Michigan,6/12/20,6/14/20,,,,,,,124716,353.0,lv,,lv,,6/17/20 06:02,,https://www.changeresearch.com/post/states-of-play-battleground-states-of-play-battleground-wave-7,,,,538.0,False,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,47.0
1602,29770,66832,1365,Change Research,576,CNBC,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,Michigan,6/12/20,6/14/20,,,,,,,124716,353.0,lv,,lv,,6/17/20 06:02,,https://www.changeresearch.com/post/states-of-play-battleground-states-of-play-battleground-wave-7,,,,538.0,False,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,45.0
1603,29815,66818,770,TIPP,1457,Center for American Greatness,TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Opt-In Panel,,Michigan,6/9/20,6/12/20,,,,,,,124681,907.0,rv,,rv,,6/16/20 07:02,,https://kittyhawk.amgreatness.com/app/uploads/2020/06/Michigan-Crosstabs-June-2020-1.pdf,,,https://kittyhawk.amgreatness.com/app/uploads/2020/06/Michigan-Crosstabs-June-2020-1.pdf,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,50.0
1604,29816,66818,770,TIPP,1457,Center for American Greatness,TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Opt-In Panel,,Michigan,6/9/20,6/12/20,,,,,,,124681,907.0,rv,,rv,,6/16/20 07:02,,https://kittyhawk.amgreatness.com/app/uploads/2020/06/Michigan-Crosstabs-June-2020-1.pdf,,,https://kittyhawk.amgreatness.com/app/uploads/2020/06/Michigan-Crosstabs-June-2020-1.pdf,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,37.0
1605,29817,66818,770,TIPP,1457,Center for American Greatness,TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Opt-In Panel,,Michigan,6/9/20,6/12/20,,,,,,,124682,859.0,lv,,lv,,6/16/20 07:02,,https://kittyhawk.amgreatness.com/app/uploads/2020/06/Michigan-Crosstabs-June-2020-1.pdf,,,https://kittyhawk.amgreatness.com/app/uploads/2020/06/Michigan-Crosstabs-June-2020-1.pdf,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,51.0
1606,29818,66818,770,TIPP,1457,Center for American Greatness,TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Opt-In Panel,,Michigan,6/9/20,6/12/20,,,,,,,124682,859.0,lv,,lv,,6/16/20 07:02,,https://kittyhawk.amgreatness.com/app/uploads/2020/06/Michigan-Crosstabs-June-2020-1.pdf,,,https://kittyhawk.amgreatness.com/app/uploads/2020/06/Michigan-Crosstabs-June-2020-1.pdf,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,38.0
1607,29891,66769,1584,Kiaer Research,,,Kiaer Research,585,Kiaer Research,1.4,0.5,IVR/Online Opt-In Panel,,Michigan,5/31/20,6/7/20,,,,,,,124574,543.0,lv,,lv,,6/9/20 15:49,,http://kiaerresearch.com/may-june-MI-poll-2020,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,50.0
1608,29892,66769,1584,Kiaer Research,,,Kiaer Research,585,Kiaer Research,1.4,0.5,IVR/Online Opt-In Panel,,Michigan,5/31/20,6/7/20,,,,,,,124574,543.0,lv,,lv,,6/9/20 15:49,,http://kiaerresearch.com/may-june-MI-poll-2020,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,35.0
1609,29931,66816,143,EPIC/MRA,,,EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,,Michigan,5/31/20,6/4/20,,,,,,,124678,600.0,lv,,lv,,6/16/20 06:51,,https://ssl2002.webhosting.comcast.net/epic-mra/press/Stwd_Survey_June2020_2nd_Media_Freq.pdf,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,55.0
1610,29932,66816,143,EPIC/MRA,,,EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,,Michigan,5/31/20,6/4/20,,,,,,,124678,600.0,lv,,lv,,6/16/20 06:51,,https://ssl2002.webhosting.comcast.net/epic-mra/press/Stwd_Survey_June2020_2nd_Media_Freq.pdf,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,39.0
1611,29947,66748,143,EPIC/MRA,"177,683,684,685",Detroit Free Press | WLNS TV 6 | WOOD TV 8 | WJRT (ABC) TV 12,EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,,Michigan,5/30/20,6/3/20,,,,,,,124528,600.0,lv,,lv,,6/7/20 07:56,,https://ssl2002.webhosting.comcast.net/epic-mra/press/Stwd_Survey_June2020_FreePress_Freq.pdf,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,53.0
1612,29948,66748,143,EPIC/MRA,"177,683,684,685",Detroit Free Press | WLNS TV 6 | WOOD TV 8 | WJRT (ABC) TV 12,EPIC-MRA,84,EPIC-MRA,1.9,-0.7,Live Phone,,Michigan,5/30/20,6/3/20,,,,,,,124528,600.0,lv,,lv,,6/7/20 07:56,,https://ssl2002.webhosting.comcast.net/epic-mra/press/Stwd_Survey_June2020_FreePress_Freq.pdf,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,41.0
1613,30002,66712,1365,Change Research,576,CNBC,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,Michigan,5/29/20,5/31/20,,,,,,,124436,620.0,lv,,lv,,6/3/20 09:00,,https://www.changeresearch.com/post/states-of-play-battleground-wave-6,,,,538.0,False,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,48.0
1614,30003,66712,1365,Change Research,576,CNBC,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,Michigan,5/29/20,5/31/20,,,,,,,124436,620.0,lv,,lv,,6/3/20 09:00,,https://www.changeresearch.com/post/states-of-play-battleground-wave-6,,,,538.0,False,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,46.0
1615,30020,66695,383,PPP,338,Progress Michigan,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Michigan,5/29/20,5/30/20,,,,,,,124393,1582.0,v,,v,,6/1/20 17:21,,https://progressmichigan.org/wp-content/uploads/2020/06/Lake-Effect-Poll-May.pdf,,,,538.0,,DEM,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,50.0
1616,30021,66695,383,PPP,338,Progress Michigan,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Michigan,5/29/20,5/30/20,,,,,,,124393,1582.0,v,,v,,6/1/20 17:21,,https://progressmichigan.org/wp-content/uploads/2020/06/Lake-Effect-Poll-May.pdf,,,,538.0,,DEM,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,44.0
1617,30096,67797,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,Michigan,5/17/20,5/26/20,,,,,,,126883,1325.0,lv,,lv,True,7/28/20 15:45,,https://morningconsult.com/form/july-presidential-battleground-state-polling/,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,50.0
1618,30097,67797,1189,Morning Consult,,,Morning Consult,218,Morning Consult,1.9,-0.3,Online Opt-In Panel,,Michigan,5/17/20,5/26/20,,,,,,,126883,1325.0,lv,,lv,True,7/28/20 15:45,,https://morningconsult.com/form/july-presidential-battleground-state-polling/,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,42.0
1619,30182,66409,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Michigan,5/18/20,5/19/20,,,,,,,123726,1234.0,v,,v,,5/21/20 11:17,,https://www.protectourcare.org/wp-content/uploads/2020/05/Michigan-Polling-Results-5.20.20.pdf,,,,538.0,,DEM,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,51.0
1620,30183,66409,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Michigan,5/18/20,5/19/20,,,,,,,123726,1234.0,v,,v,,5/21/20 11:17,,https://www.protectourcare.org/wp-content/uploads/2020/05/Michigan-Polling-Results-5.20.20.pdf,,,,538.0,,DEM,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,45.0
1621,30220,66406,1365,Change Research,1155,Crooked Media,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,Michigan,5/11/20,5/17/20,,,,,,,123714,3070.0,lv,,lv,,5/21/20 09:22,,https://crooked.com/articles/michigan-2020-pollercoaster/,,,,538.0,False,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,48.95
1622,30221,66406,1365,Change Research,1155,Crooked Media,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,Michigan,5/11/20,5/17/20,,,,,,,123714,3070.0,lv,,lv,,5/21/20 09:22,,https://crooked.com/articles/michigan-2020-pollercoaster/,,,,538.0,False,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,46.0
1623,30222,66406,1365,Change Research,1155,Crooked Media,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,Michigan,5/11/20,5/17/20,,,,,,,123715,3070.0,lv,,lv,,5/21/20 09:22,,https://crooked.com/articles/michigan-2020-pollercoaster/,,,,538.0,False,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,True,DEM,Biden,13256,Joe Biden,46.67
1624,30223,66406,1365,Change Research,1155,Crooked Media,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,Michigan,5/11/20,5/17/20,,,,,,,123715,3070.0,lv,,lv,,5/21/20 09:22,,https://crooked.com/articles/michigan-2020-pollercoaster/,,,,538.0,False,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,True,REP,Trump,13254,Donald Trump,44.21
1625,30224,66406,1365,Change Research,1155,Crooked Media,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,,Michigan,5/11/20,5/17/20,,,,,,,123715,3070.0,lv,,lv,,5/21/20 09:22,,https://crooked.com/articles/michigan-2020-pollercoaster/,,,,538.0,False,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,True,LIB,Amash,13377,Justin Amash,4.49
1626,30276,66506,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,,Michigan,5/10/20,5/14/20,,,,,,,123930,970.0,lv,,lv,,5/21/20 17:32,,https://redfieldandwiltonstrategies.com/the-story-in-six-swing-states/,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,47.0
1627,30277,66506,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,,Michigan,5/10/20,5/14/20,,,,,,,123930,970.0,lv,,lv,,5/21/20 17:32,,https://redfieldandwiltonstrategies.com/the-story-in-six-swing-states/,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,39.0
1628,30386,66400,1558,Hodas & Associates,1251,Restoration PAC,Hodas & Associates,565,Hodas & Associates,,,Live Phone,,Michigan,5/1/20,5/5/20,,,,,,,123701,600.0,lv,,lv,,5/21/20 07:58,,https://d3n8a8pro7vhmx.cloudfront.net/restoration/pages/448/attachments/original/1589465658/restoration_pac_michigan_crosstabs_may2020.pdf,,,https://d3n8a8pro7vhmx.cloudfront.net/restoration/pages/448/attachments/original/1589465658/restoration_pac_michigan_crosstabs_may2020.pdf,538.0,,REP,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,51.83
1629,30387,66400,1558,Hodas & Associates,1251,Restoration PAC,Hodas & Associates,565,Hodas & Associates,,,Live Phone,,Michigan,5/1/20,5/5/20,,,,,,,123701,600.0,lv,,lv,,5/21/20 07:58,,https://d3n8a8pro7vhmx.cloudfront.net/restoration/pages/448/attachments/original/1589465658/restoration_pac_michigan_crosstabs_may2020.pdf,,,https://d3n8a8pro7vhmx.cloudfront.net/restoration/pages/448/attachments/original/1589465658/restoration_pac_michigan_crosstabs_may2020.pdf,538.0,,REP,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,42.17
1630,30435,66008,383,PPP,338,Progress Michigan,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Michigan,4/28/20,4/29/20,,,,,,,122307,1270.0,v,,v,,4/30/20 15:33,,https://progressmichigan.org/wp-content/uploads/2020/04/Lake-Effect-Poll-April.pdf,,,,538.0,,DEM,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,50.0
1631,30436,66008,383,PPP,338,Progress Michigan,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Michigan,4/28/20,4/29/20,,,,,,,122307,1270.0,v,,v,,4/30/20 15:33,,https://progressmichigan.org/wp-content/uploads/2020/04/Lake-Effect-Poll-April.pdf,,,,538.0,,DEM,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,42.0
1632,30495,65901,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Michigan,4/20/20,4/21/20,,,,,,,122084,1277.0,v,,v,,4/23/20 13:55,,https://www.protectourcare.org/wp-content/uploads/2020/04/MichiganResults1.pdf,,,,538.0,,DEM,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,51.0
1633,30496,65901,383,PPP,946,Protect Our Care,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Michigan,4/20/20,4/21/20,,,,,,,122084,1277.0,v,,v,,4/23/20 13:55,,https://www.protectourcare.org/wp-content/uploads/2020/04/MichiganResults1.pdf,,,,538.0,,DEM,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,44.0
1634,30505,65861,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Co. Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone,,Michigan,4/18/20,4/21/20,,,,,,,121894,801.0,rv,,rv,,4/22/20 18:12,,https://static.foxnews.com/foxnews.com/content/uploads/2020/07/Fox_April-18-212020_Complete_Michigan_Topline_April-22-Release.pdf,,https://static.foxnews.com/foxnews.com/content/uploads/2020/07/Fox_April-18-212020_Complete_Michigan_Topline_April-22-Release.pdf,,538.0,False,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,49.0
1635,30506,65861,1597,Beacon/Shaw,149,FOX News,Beacon Research/Shaw & Co. Research,103,Beacon Research/Shaw & Co. Research,2.8,-1.1,Live Phone,,Michigan,4/18/20,4/21/20,,,,,,,121894,801.0,rv,,rv,,4/22/20 18:12,,https://static.foxnews.com/foxnews.com/content/uploads/2020/07/Fox_April-18-212020_Complete_Michigan_Topline_April-22-Release.pdf,,https://static.foxnews.com/foxnews.com/content/uploads/2020/07/Fox_April-18-212020_Complete_Michigan_Topline_April-22-Release.pdf,,538.0,False,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,41.0
1636,30529,65863,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,,Michigan,4/15/20,4/20/20,,,,,,,121901,612.0,rv,,rv,,4/22/20 19:21,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_swing_state_kp_04_23_2020__0.pdf,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_swing_state_kp_04_23_2020__0.pdf,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,46.0
1637,30530,65863,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,,Michigan,4/15/20,4/20/20,,,,,,,121901,612.0,rv,,rv,,4/22/20 19:21,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_swing_state_kp_04_23_2020__0.pdf,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_swing_state_kp_04_23_2020__0.pdf,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,38.0
1638,30531,65863,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,,Michigan,4/15/20,4/20/20,,,,,,,122024,642.0,a,,a,,4/23/20 12:37,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_swing_state_kp_04_23_2020__0.pdf,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_swing_state_kp_04_23_2020__0.pdf,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,45.0
1639,30532,65863,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,,Michigan,4/15/20,4/20/20,,,,,,,122024,642.0,a,,a,,4/23/20 12:37,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_swing_state_kp_04_23_2020__0.pdf,,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_swing_state_kp_04_23_2020__0.pdf,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,36.0
1640,30616,65907,1558,Hodas & Associates,1251,Restoration PAC,Hodas & Associates,565,Hodas & Associates,,,Live Phone,,Michigan,4/9/20,4/11/20,,,,,,,122093,600.0,lv,,lv,,4/24/20 06:00,,https://d3n8a8pro7vhmx.cloudfront.net/restoration/pages/448/attachments/original/1589474878/restoration_pac_michigan_crosstabs_april2020.pdf,,,https://d3n8a8pro7vhmx.cloudfront.net/restoration/pages/448/attachments/original/1589474878/restoration_pac_michigan_crosstabs_april2020.pdf,538.0,,REP,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,49.67
1641,30617,65907,1558,Hodas & Associates,1251,Restoration PAC,Hodas & Associates,565,Hodas & Associates,,,Live Phone,,Michigan,4/9/20,4/11/20,,,,,,,122093,600.0,lv,,lv,,4/24/20 06:00,,https://d3n8a8pro7vhmx.cloudfront.net/restoration/pages/448/attachments/original/1589474878/restoration_pac_michigan_crosstabs_april2020.pdf,,,https://d3n8a8pro7vhmx.cloudfront.net/restoration/pages/448/attachments/original/1589474878/restoration_pac_michigan_crosstabs_april2020.pdf,538.0,,REP,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,43.33
1642,30628,65734,204,Hart Research Associates,"304,946",Center for American Progress Action Fund | Protect Our Care,Hart Research Associates,113,Garin-Hart-Yang Research Group,1.0,0.2,Online Opt-In Panel,,Michigan,4/6/20,4/8/20,,,,,,,121498,303.0,lv,,lv,,4/13/20 14:10,,https://www.protectourcare.org/wp-content/uploads/2020/04/Garin-MI-WI-Toplines-Coronavirus-April-2020.pdf,,https://www.protectourcare.org/wp-content/uploads/2020/04/Garin-MI-WI-Toplines-Coronavirus-April-2020.pdf,,538.0,,DEM,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,50.0
1643,30629,65734,204,Hart Research Associates,"304,946",Center for American Progress Action Fund | Protect Our Care,Hart Research Associates,113,Garin-Hart-Yang Research Group,1.0,0.2,Online Opt-In Panel,,Michigan,4/6/20,4/8/20,,,,,,,121498,303.0,lv,,lv,,4/13/20 14:10,,https://www.protectourcare.org/wp-content/uploads/2020/04/Garin-MI-WI-Toplines-Coronavirus-April-2020.pdf,,https://www.protectourcare.org/wp-content/uploads/2020/04/Garin-MI-WI-Toplines-Coronavirus-April-2020.pdf,,538.0,,DEM,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,41.0
1644,30688,65060,383,PPP,338,Progress Michigan,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Michigan,3/31/20,4/1/20,,,,,,,120728,1019.0,v,,v,,4/2/20 16:57,,https://progressmichigan.org/wp-content/uploads/2020/04/MIToplines1.pdf,,https://progressmichigan.org/wp-content/uploads/2020/04/MIToplines1.pdf,,538.0,,DEM,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,48.0
1645,30689,65060,383,PPP,338,Progress Michigan,Public Policy Polling,263,Public Policy Polling,1.4,0.0,IVR/Text,,Michigan,3/31/20,4/1/20,,,,,,,120728,1019.0,v,,v,,4/2/20 16:57,,https://progressmichigan.org/wp-content/uploads/2020/04/MIToplines1.pdf,,https://progressmichigan.org/wp-content/uploads/2020/04/MIToplines1.pdf,,538.0,,DEM,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,45.0
1646,30692,65668,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR,,Michigan,3/30/20,4/1/20,,,,,,,121344,602.0,lv,,lv,,4/3/20 19:35,,https://americanprinciplesproject.org/wp-content/uploads/2020/04/Michigan-April-2020-Poll.pdf,,,,538.0,,REP,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,45.81
1647,30693,65668,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR,,Michigan,3/30/20,4/1/20,,,,,,,121344,602.0,lv,,lv,,4/3/20 19:35,,https://americanprinciplesproject.org/wp-content/uploads/2020/04/Michigan-April-2020-Poll.pdf,,,,538.0,,REP,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,46.12
1648,30746,64985,1526,Baldwin Wallace University/Oakland University/Ohio Northern University,,,Baldwin Wallace University Community Research Institute/Oakland University/Ohio Northern University,401,Baldwin Wallace University Community Research Institute,2.1,0.0,Email,,Michigan,3/17/20,3/25/20,,,,,,,120499,997.0,rv,,rv,,3/26/20 05:52,,https://www.bw.edu/Assets/community-research-institute/03-2020_great_lakes_poll_ii%20final.pdf,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,DEM,Biden,13256,Joe Biden,47.3
1649,30747,64985,1526,Baldwin Wallace University/Oakland University/Ohio Northern University,,,Baldwin Wallace University Community Research Institute/Oakland University/Ohio Northern University,401,Baldwin Wallace University Community Research Institute,2.1,0.0,Email,,Michigan,3/17/20,3/25/20,,,,,,,120499,997.0,rv,,rv,,3/26/20 05:52,,https://www.bw.edu/Assets/community-research-institute/03-2020_great_lakes_poll_ii%20final.pdf,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,False,REP,Trump,13254,Donald Trump,42.2
1650,30748,64985,1526,Baldwin Wallace University/Oakland University/Ohio Northern University,,,Baldwin Wallace University Community Research Institute/Oakland University/Ohio Northern University,401,Baldwin Wallace University Community Research Institute,2.1,0.0,Email,,Michigan,3/17/20,3/25/20,,,,,,,120503,997.0,rv,,rv,,3/26/20 05:53,,https://www.bw.edu/Assets/community-research-institute/03-2020_great_lakes_poll_ii%20final.pdf,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,True,DEM,Sanders,13257,Bernie Sanders,45.0
1651,30749,64985,1526,Baldwin Wallace University/Oakland University/Ohio Northern University,,,Baldwin Wallace University Community Research Institute/Oakland University/Ohio Northern University,401,Baldwin Wallace University Community Research Institute,2.1,0.0,Email,,Michigan,3/17/20,3/25/20,,,,,,,120503,997.0,rv,,rv,,3/26/20 05:53,,https://www.bw.edu/Assets/community-research-institute/03-2020_great_lakes_poll_ii%20final.pdf,,,,538.0,,,6233,2020,U.S. President,0,,11/3/20,general,False,False,,True,REP,Trump,13254,Donald Trump,42.3
