poll_id,pollster_id,pollster,pollster_rating_id,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sample_size,population,population_full,created_at,url,source,internal,partisan,race_id,cycle,office_type,seat_number,election_date,stage,nationwide_batch,ranked_choice_reallocated,hypothetical,party,answer,candidate_id,candidate_name,pct
69945,1250,Trafalgar Group,338,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Michigan,9/20/20,9/22/20,1015.0,lv,lv,9/24/20 11:55,https://drive.google.com/file/d/1gUrxmVI0S8G0klptrEM6Etj4s38iAaCC/view,538.0,False,REP,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,46.0
69945,1250,Trafalgar Group,338,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Michigan,9/20/20,9/22/20,1015.0,lv,lv,9/24/20 11:55,https://drive.google.com/file/d/1gUrxmVI0S8G0klptrEM6Etj4s38iAaCC/view,538.0,False,REP,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,46.7
69945,1250,Trafalgar Group,338,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Michigan,9/20/20,9/22/20,1015.0,lv,lv,9/24/20 11:55,https://drive.google.com/file/d/1gUrxmVI0S8G0klptrEM6Etj4s38iAaCC/view,538.0,False,REP,6233,2020,U.S. President,0,11/3/20,general,False,False,False,LIB,Jorgensen,14611,Jo Jorgensen,2.1
69945,1250,Trafalgar Group,338,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,1.0,Michigan,9/20/20,9/22/20,1015.0,lv,lv,9/24/20 11:55,https://drive.google.com/file/d/1gUrxmVI0S8G0klptrEM6Etj4s38iAaCC/view,538.0,False,REP,6233,2020,U.S. President,0,11/3/20,general,False,False,False,GRE,Hawkins,14612,Howie Hawkins,0.8
69701,1526,Baldwin Wallace University/Oakland University/Ohio Northern University,401,2.1,0.0,Email,10.0,Michigan,9/8/20,9/22/20,1001.0,lv,lv,9/23/20 15:29,https://www.bw.edu/Assets/stories/2020/fall/2020_glp_3%20final-1.pdf,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,49.9
69701,1526,Baldwin Wallace University/Oakland University/Ohio Northern University,401,2.1,0.0,Email,10.0,Michigan,9/8/20,9/22/20,1001.0,lv,lv,9/23/20 15:29,https://www.bw.edu/Assets/stories/2020/fall/2020_glp_3%20final-1.pdf,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,41.9
69701,1526,Baldwin Wallace University/Oakland University/Ohio Northern University,401,2.1,0.0,Email,10.0,Michigan,9/8/20,9/22/20,1001.0,lv,lv,9/23/20 15:29,https://www.bw.edu/Assets/stories/2020/fall/2020_glp_3%20final-1.pdf,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,GRE,Hawkins,14612,Howie Hawkins,0.2
69701,1526,Baldwin Wallace University/Oakland University/Ohio Northern University,401,2.1,0.0,Email,10.0,Michigan,9/8/20,9/22/20,1001.0,lv,lv,9/23/20 15:29,https://www.bw.edu/Assets/stories/2020/fall/2020_glp_3%20final-1.pdf,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,LIB,Jorgensen,14611,Jo Jorgensen,0.8
69714,1925,University of Wisconsin Elections Research Center/YouGov,891,,,Online Matched Sample,9.0,Michigan,9/10/20,9/21/20,737.0,rv,rv,9/24/20 07:03,https://elections.wisc.edu/third-2020-election-survey/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,50.0
69714,1925,University of Wisconsin Elections Research Center/YouGov,891,,,Online Matched Sample,9.0,Michigan,9/10/20,9/21/20,737.0,rv,rv,9/24/20 07:03,https://elections.wisc.edu/third-2020-election-survey/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,42.0
69714,1925,University of Wisconsin Elections Research Center/YouGov,891,,,Online Matched Sample,9.0,Michigan,9/10/20,9/21/20,641.0,lv,lv,9/24/20 07:03,https://elections.wisc.edu/third-2020-election-survey/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,51.0
69714,1925,University of Wisconsin Elections Research Center/YouGov,891,,,Online Matched Sample,9.0,Michigan,9/10/20,9/21/20,641.0,lv,lv,9/24/20 07:03,https://elections.wisc.edu/third-2020-election-survey/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,45.0
69683,1365,Change Research,48,1.4,0.6,Text-to-Web/Online Ad,5.0,Michigan,9/18/20,9/20/20,568.0,lv,lv,9/23/20 08:35,https://changeresearch.com/post/states-of-play-battleground-wave-14/,538.0,False,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,51.0
69683,1365,Change Research,48,1.4,0.6,Text-to-Web/Online Ad,5.0,Michigan,9/18/20,9/20/20,568.0,lv,lv,9/23/20 08:35,https://changeresearch.com/post/states-of-play-battleground-wave-14/,538.0,False,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,43.0
69983,204,Hart Research Associates,113,1.0,0.2,Online Opt-In Panel,1.0,Michigan,9/17/20,9/19/20,400.0,lv,lv,9/25/20 22:00,https://www.hrc.org/parts/HRC-Poll-917-202020.pdf,538.0,,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,50.0
69983,204,Hart Research Associates,113,1.0,0.2,Online Opt-In Panel,1.0,Michigan,9/17/20,9/19/20,400.0,lv,lv,9/25/20 22:00,https://www.hrc.org/parts/HRC-Poll-917-202020.pdf,538.0,,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,45.0
69648,326,MRG (Marketing Resource Group),193,1.8,0.1,Live Phone,6.0,Michigan,9/14/20,9/19/20,600.0,lv,lv,9/22/20 08:57,https://www.mrgmi.com/2020/09/22/ballot-test-biden-increases-lead-on-trump-but-late-deciding-voters-could-again-play-a-significant-role/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,46.0
69648,326,MRG (Marketing Resource Group),193,1.8,0.1,Live Phone,6.0,Michigan,9/14/20,9/19/20,600.0,lv,lv,9/22/20 08:57,https://www.mrgmi.com/2020/09/22/ballot-test-biden-increases-lead-on-trump-but-late-deciding-voters-could-again-play-a-significant-role/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,41.0
69940,1515,Data for Progress,522,2.6,-1.2,Online Opt-In Panel/Text-to-Web,4.5,Michigan,9/14/20,9/19/20,455.0,lv,lv,9/24/20 09:29,https://filesforprogress.org/memos/2020-senate-project/week-1/topline-reports/DFP_MI_Week1_Senate_toplines.pdf,538.0,False,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,48.0
69940,1515,Data for Progress,522,2.6,-1.2,Online Opt-In Panel/Text-to-Web,4.5,Michigan,9/14/20,9/19/20,455.0,lv,lv,9/24/20 09:29,https://filesforprogress.org/memos/2020-senate-project/week-1/topline-reports/DFP_MI_Week1_Senate_toplines.pdf,538.0,False,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,42.0
69940,1515,Data for Progress,522,2.6,-1.2,Online Opt-In Panel/Text-to-Web,4.5,Michigan,9/14/20,9/19/20,455.0,lv,lv,9/24/20 09:29,https://filesforprogress.org/memos/2020-senate-project/week-1/topline-reports/DFP_MI_Week1_Senate_toplines.pdf,538.0,False,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,LIB,Jorgensen,14611,Jo Jorgensen,1.0
69940,1515,Data for Progress,522,2.6,-1.2,Online Opt-In Panel/Text-to-Web,4.5,Michigan,9/14/20,9/19/20,455.0,lv,lv,9/24/20 09:29,https://filesforprogress.org/memos/2020-senate-project/week-1/topline-reports/DFP_MI_Week1_Senate_toplines.pdf,538.0,False,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,GRE,Hawkins,14612,Howie Hawkins,0.0
69940,1515,Data for Progress,522,2.6,-1.2,Online Opt-In Panel/Text-to-Web,4.5,Michigan,9/14/20,9/19/20,455.0,lv,lv,9/24/20 09:29,https://filesforprogress.org/memos/2020-senate-project/week-1/topline-reports/DFP_MI_Week1_Senate_toplines.pdf,538.0,False,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,50.0
69940,1515,Data for Progress,522,2.6,-1.2,Online Opt-In Panel/Text-to-Web,4.5,Michigan,9/14/20,9/19/20,455.0,lv,lv,9/24/20 09:29,https://filesforprogress.org/memos/2020-senate-project/week-1/topline-reports/DFP_MI_Week1_Senate_toplines.pdf,538.0,False,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,44.0
69661,241,Ipsos,154,2.8,-0.9,Probability Panel,9.5,Michigan,9/11/20,9/16/20,637.0,lv,lv,9/22/20 15:08,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/topline_reuters_michigan_state_poll_w1_09_22_2020.pdf,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,49.0
69661,241,Ipsos,154,2.8,-0.9,Probability Panel,9.5,Michigan,9/11/20,9/16/20,637.0,lv,lv,9/22/20 15:08,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-09/topline_reuters_michigan_state_poll_w1_09_22_2020.pdf,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,44.0
69535,1447,Civiqs,471,2.4,-0.2,Online Opt-In Panel/Online Ad,8.0,Michigan,9/11/20,9/15/20,517.0,rv,rv,9/18/20 11:37,https://drive.google.com/file/d/1MnN8_rRNinle5U0mqlkF4Gs2XOhROk_w/view,538.0,,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,53.0
69535,1447,Civiqs,471,2.4,-0.2,Online Opt-In Panel/Online Ad,8.0,Michigan,9/11/20,9/15/20,517.0,rv,rv,9/18/20 11:37,https://drive.google.com/file/d/1MnN8_rRNinle5U0mqlkF4Gs2XOhROk_w/view,538.0,,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,42.0
69529,143,EPIC/MRA,84,1.9,-0.7,Live Phone,3.0,Michigan,9/10/20,9/15/20,600.0,lv,lv,9/18/20 06:05,https://www.woodtv.com/wp-content/uploads/sites/51/2020/09/September-Statewide-EPIC-MRA-poll-091820.pdf,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,48.0
69529,143,EPIC/MRA,84,1.9,-0.7,Live Phone,3.0,Michigan,9/10/20,9/15/20,600.0,lv,lv,9/18/20 06:05,https://www.woodtv.com/wp-content/uploads/sites/51/2020/09/September-Statewide-EPIC-MRA-poll-091820.pdf,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,40.0
69544,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,9.0,Michigan,9/12/20,9/14/20,930.0,lv,lv,9/18/20 13:58,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,49.0
69544,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,9.0,Michigan,9/12/20,9/14/20,930.0,lv,lv,9/18/20 13:58,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,39.0
69544,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,9.0,Michigan,9/12/20,9/14/20,930.0,lv,lv,9/18/20 13:58,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,LIB,Jorgensen,14611,Jo Jorgensen,2.0
69544,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,9.0,Michigan,9/12/20,9/14/20,930.0,lv,lv,9/18/20 13:58,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-12-16-september/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,GRE,Hawkins,14612,Howie Hawkins,1.0
68582,1609,Benenson Strategy Group/GS Strategy Group,606,,,Live Phone,,Michigan,8/28/20,9/8/20,1600.0,lv,lv,9/10/20 09:36,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-presidential-election-michigan-topline.doi.10.26419-2Fres.00401.006.pdf,538.0,False,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,50.0
68582,1609,Benenson Strategy Group/GS Strategy Group,606,,,Live Phone,,Michigan,8/28/20,9/8/20,1600.0,lv,lv,9/10/20 09:36,https://www.aarp.org/content/dam/aarp/research/surveys_statistics/politics/2020/2020-election-battleground-states-presidential-election-michigan-topline.doi.10.26419-2Fres.00401.006.pdf,538.0,False,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,43.0
68546,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,,Michigan,8/29/20,9/7/20,1455.0,lv,lv,9/9/20 06:06,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,52.0
68546,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,,Michigan,8/29/20,9/7/20,1455.0,lv,lv,9/9/20 06:06,https://morningconsult.com/2020/09/09/trump-biden-race-tightens-2020-polling/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,42.0
68535,1365,Change Research,48,1.4,0.6,Text-to-Web/Online Ad,5.0,Michigan,9/4/20,9/6/20,876.0,lv,lv,9/9/20 05:37,https://changeresearch.com/post/states-of-play-battleground-wave-13/,538.0,False,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,49.0
68535,1365,Change Research,48,1.4,0.6,Text-to-Web/Online Ad,5.0,Michigan,9/4/20,9/6/20,876.0,lv,lv,9/9/20 05:37,https://changeresearch.com/post/states-of-play-battleground-wave-13/,538.0,False,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,43.0
68586,399,Rasmussen,277,2.1,-0.5,IVR/Online Opt-In Panel,,Michigan,9/2/20,9/3/20,1000.0,lv,lv,9/10/20 11:02,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/questions/questions_michigan_presidential_race_september_2_3_2020,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,52.87
68586,399,Rasmussen,277,2.1,-0.5,IVR/Online Opt-In Panel,,Michigan,9/2/20,9/3/20,1000.0,lv,lv,9/10/20 11:02,https://www.rasmussenreports.com/public_content/politics/elections/election_2020/questions/questions_michigan_presidential_race_september_2_3_2020,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,44.29
68527,176,Glengariff Group Inc.,117,1.5,-0.2,Live Phone,,Michigan,9/1/20,9/3/20,600.0,lv,lv,9/8/20 17:03,0	0	0	0	0	0,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,47.0
68527,176,Glengariff Group Inc.,117,1.5,-0.2,Live Phone,,Michigan,9/1/20,9/3/20,600.0,lv,lv,9/8/20 17:03,0	0	0	0	0	0,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,42.3
68522,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,,Michigan,8/30/20,9/3/20,967.0,lv,lv,9/8/20 15:42,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-30-august-4-september/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,51.0
68522,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,,Michigan,8/30/20,9/3/20,967.0,lv,lv,9/8/20 15:42,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-30-august-4-september/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,40.0
68522,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,,Michigan,8/30/20,9/3/20,967.0,lv,lv,9/8/20 15:42,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-30-august-4-september/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,LIB,Jorgensen,14611,Jo Jorgensen,1.0
68522,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,,Michigan,8/30/20,9/3/20,967.0,lv,lv,9/8/20 15:42,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-30-august-4-september/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,GRE,Hawkins,14612,Howie Hawkins,0.0
71756,1632,Opinion Insight,225,2.0,-0.5,Live Phone,,Michigan,8/30/20,9/2/20,800.0,lv,lv,10/23/20 15:13,https://www.americanactionforum.org/insight/michigan-policy-priorities-and-the-election/,538.0,,REP,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,50.0
71756,1632,Opinion Insight,225,2.0,-0.5,Live Phone,,Michigan,8/30/20,9/2/20,800.0,lv,lv,10/23/20 15:13,https://www.americanactionforum.org/insight/michigan-policy-priorities-and-the-election/,538.0,,REP,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,44.0
71756,1632,Opinion Insight,225,2.0,-0.5,Live Phone,,Michigan,8/30/20,9/2/20,800.0,lv,lv,10/23/20 15:13,https://www.americanactionforum.org/insight/michigan-policy-priorities-and-the-election/,538.0,,REP,6233,2020,U.S. President,0,11/3/20,general,False,False,False,LIB,Jorgensen,14611,Jo Jorgensen,1.0
71756,1632,Opinion Insight,225,2.0,-0.5,Live Phone,,Michigan,8/30/20,9/2/20,800.0,lv,lv,10/23/20 15:13,https://www.americanactionforum.org/insight/michigan-policy-priorities-and-the-election/,538.0,,REP,6233,2020,U.S. President,0,11/3/20,general,False,False,False,GRE,Hawkins,14612,Howie Hawkins,0.0
70374,1193,SurveyMonkey,324,2.0,0.2,Online Opt-In Panel,,Michigan,8/1/20,8/31/20,2962.0,lv,lv,10/3/20 00:48,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,49.0
70374,1193,SurveyMonkey,324,2.0,0.2,Online Opt-In Panel,,Michigan,8/1/20,8/31/20,2962.0,lv,lv,10/3/20 00:48,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,48.0
70374,1193,SurveyMonkey,324,2.0,0.2,Online Opt-In Panel,,Michigan,8/1/20,8/31/20,2962.0,rv,rv,10/3/20 00:52,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,49.45
70374,1193,SurveyMonkey,324,2.0,0.2,Online Opt-In Panel,,Michigan,8/1/20,8/31/20,2962.0,rv,rv,10/3/20 00:52,https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,47.05
68289,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,,Michigan,8/21/20,8/30/20,1424.0,lv,lv,9/1/20 06:03,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,52.0
68289,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,,Michigan,8/21/20,8/30/20,1424.0,lv,lv,9/1/20 06:03,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,42.0
68306,383,PPP,263,1.4,0.0,IVR/Text,,Michigan,8/28/20,8/29/20,897.0,v,v,9/1/20 15:24,https://progressmichigan.org/wp-content/uploads/2020/09/MichiganResults_Sept.pdf,538.0,,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,48.0
68306,383,PPP,263,1.4,0.0,IVR/Text,,Michigan,8/28/20,8/29/20,897.0,v,v,9/1/20 15:24,https://progressmichigan.org/wp-content/uploads/2020/09/MichiganResults_Sept.pdf,538.0,,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,44.0
68306,383,PPP,263,1.4,0.0,IVR/Text,,Michigan,8/28/20,8/29/20,897.0,v,v,9/1/20 15:24,https://progressmichigan.org/wp-content/uploads/2020/09/MichiganResults_Sept.pdf,538.0,,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,LIB,Jorgensen,14611,Jo Jorgensen,3.0
68306,383,PPP,263,1.4,0.0,IVR/Text,,Michigan,8/28/20,8/29/20,897.0,v,v,9/1/20 15:24,https://progressmichigan.org/wp-content/uploads/2020/09/MichiganResults_Sept.pdf,538.0,,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,GRE,Hawkins,14612,Howie Hawkins,1.0
68206,1365,Change Research,48,1.4,0.6,Text-to-Web/Online Ad,,Michigan,8/21/20,8/23/20,809.0,lv,lv,8/26/20 05:30,https://changeresearch.com/post/states-of-play-battleground-wave-12/,538.0,False,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,50.0
68206,1365,Change Research,48,1.4,0.6,Text-to-Web/Online Ad,,Michigan,8/21/20,8/23/20,809.0,lv,lv,8/26/20 05:30,https://changeresearch.com/post/states-of-play-battleground-wave-12/,538.0,False,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,44.0
68238,1250,Trafalgar Group,338,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,,Michigan,8/14/20,8/23/20,1048.0,lv,lv,8/28/20 10:26,https://drive.google.com/file/d/12_IApGhCQY27OukwWXGnk0MFgfPctmhQ/view,538.0,False,REP,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,45.2
68238,1250,Trafalgar Group,338,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,,Michigan,8/14/20,8/23/20,1048.0,lv,lv,8/28/20 10:26,https://drive.google.com/file/d/12_IApGhCQY27OukwWXGnk0MFgfPctmhQ/view,538.0,False,REP,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,46.6
68238,1250,Trafalgar Group,338,0.7,0.6,IVR/Live Phone/Text/Online Opt-In Panel/Email,,Michigan,8/14/20,8/23/20,1048.0,lv,lv,8/28/20 10:26,https://drive.google.com/file/d/12_IApGhCQY27OukwWXGnk0MFgfPctmhQ/view,538.0,False,REP,6233,2020,U.S. President,0,11/3/20,general,False,False,False,LIB,Jorgensen,14611,Jo Jorgensen,3.2
68155,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,,Michigan,8/16/20,8/18/20,812.0,lv,lv,8/21/20 19:00,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-16-19-august/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,50.0
68155,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,,Michigan,8/16/20,8/18/20,812.0,lv,lv,8/21/20 19:00,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-16-19-august/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,38.0
68155,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,,Michigan,8/16/20,8/18/20,812.0,lv,lv,8/21/20 19:00,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-16-19-august/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,LIB,Jorgensen,14611,Jo Jorgensen,1.0
68155,1562,Redfield & Wilton Strategies,562,1.8,0.4,Online Opt-In Panel,,Michigan,8/16/20,8/18/20,812.0,lv,lv,8/21/20 19:00,https://redfieldandwiltonstrategies.com/latest-us-swing-states-voting-intention-16-19-august/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,GRE,Hawkins,14612,Howie Hawkins,1.0
68146,1447,Civiqs,471,2.4,-0.2,Online Opt-In Panel/Online Ad,,Michigan,8/13/20,8/17/20,631.0,rv,rv,8/21/20 15:17,https://drive.google.com/file/d/1TOwQt45-UY4D1rNRV-7J_sCp6P2YcvTR/view,538.0,,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,49.0
68146,1447,Civiqs,471,2.4,-0.2,Online Opt-In Panel/Online Ad,,Michigan,8/13/20,8/17/20,631.0,rv,rv,8/21/20 15:17,https://drive.google.com/file/d/1TOwQt45-UY4D1rNRV-7J_sCp6P2YcvTR/view,538.0,,DEM,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,46.0
68279,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,,Michigan,8/7/20,8/16/20,1212.0,lv,lv,9/1/20 06:03,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,50.0
68279,1189,Morning Consult,218,1.9,-0.3,Online Opt-In Panel,,Michigan,8/7/20,8/16/20,1212.0,lv,lv,9/1/20 06:03,https://morningconsult.com/2020/09/01/battleground-presidential-polling-post-conventions/,538.0,,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,44.0
68483,1558,Hodas & Associates,565,,,Live Phone,,Michigan,8/11/20,8/15/20,600.0,lv,lv,9/4/20 17:37,https://d3n8a8pro7vhmx.cloudfront.net/restoration/pages/448/attachments/original/1599254878/Banner_August2020_08-17-2020.pdf,538.0,,REP,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,52.27
68483,1558,Hodas & Associates,565,,,Live Phone,,Michigan,8/11/20,8/15/20,600.0,lv,lv,9/4/20 17:37,https://d3n8a8pro7vhmx.cloudfront.net/restoration/pages/448/attachments/original/1599254878/Banner_August2020_08-17-2020.pdf,538.0,,REP,6233,2020,U.S. President,0,11/3/20,general,False,False,False,REP,Trump,13254,Donald Trump,40.93
68013,1365,Change Research,48,1.4,0.6,Text-to-Web/Online Ad,,Michigan,8/7/20,8/9/20,413.0,lv,lv,8/12/20 05:35,https://www.changeresearch.com/post/states-of-play-battleground-wave-11,538.0,False,,6233,2020,U.S. President,0,11/3/20,general,False,False,False,DEM,Biden,13256,Joe Biden,48.0
